17262,0.539150527349656,-0.302978825027017,ax02,bx02,-0.20031671996249822
4554,-0.013694709372786426,0.07652912058529499,ax01,bx01,2.568260327813845
19003,-0.8669417669581754,0.4609051321713895,ax02,bx02,-0.668967750024322
15196,0.8245799736968786,-0.9236119954219991,ax02,bx02,-24.206723479034213
9502,0.7321854310028548,0.7366448543774337,ax02,bx01,22.93037801374572
19474,0.6378201338379301,-0.6492809344733077,ax02,bx02,25.998818696121525
3302,0.06666361856194106,0.13228855254010108,ax01,bx01,-1.8043607961404449
11529,-0.05594594335333658,-0.3501977379576887,ax01,bx02,-16.522784877931485
16197,1.1070078432685588,-0.6052572363500508,ax02,bx02,6.62552426991486
19710,-0.0006624275086217768,-0.17402726429937554,ax02,bx02,1.4093421741407526
12354,0.5970996972391012,-0.34777617208898826,ax01,bx02,-24.554835575443164
8122,-0.16069874131429285,0.8990498605799658,ax02,bx01,-0.6396651348931757
640,-0.1545351602158465,0.09800182423737158,ax01,bx01,-0.016217497067452236
6092,0.6182756929170772,-0.5023765436943175,ax02,bx01,4.242445585973483
9147,-0.6880075623220303,-1.124557015345525,ax02,bx01,-62.98231779919344
15927,0.9412196296100839,-0.13692573072451963,ax02,bx02,-5.896962102343148
9853,-0.7759660351720645,-0.5721446880423692,ax02,bx01,-14.861761890363386
5673,-0.7560958218245798,-0.4067253513730703,ax02,bx01,-8.593840390795883
11246,-0.2666922702641793,0.26247239414766343,ax01,bx02,9.199752521410003
4158,0.1577506097513403,-0.8428196694275579,ax01,bx01,16.9421951995631
5794,0.10918035287439015,0.0076260702582561235,ax02,bx01,-0.0453381284400656
11435,0.6363639137836774,-0.6685346389294211,ax01,bx02,-46.60593376642545
13589,-0.25410968107763043,0.3743621867864926,ax01,bx02,13.470895631561849
4023,-0.7367432758878292,1.0443220817254462,ax01,bx01,-18.92847674300205
17398,0.4942217932298707,-0.3380946349876194,ax02,bx02,2.357621204431102
7606,-0.41661630924160475,-0.146240092392519,ax02,bx01,-2.0215153657896208
18740,1.002181877103606,-0.9417321683690396,ax02,bx02,-1.1715441698813016
7461,-0.1572969948372612,-0.8733296220946846,ax02,bx01,-13.37375800245983
8502,-0.2396932877610701,-0.5464657803046001,ax02,bx01,-5.061717369844289
6058,0.6224399851601174,0.5141291378897868,ax02,bx01,13.15917851956782
6852,-0.036681825121954226,-0.7906704655366179,ax02,bx01,-7.356017166574901
3588,-0.35844492604724126,-0.26507451512870844,ax01,bx01,3.6775387319761657
